STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
Kentucky,Madison County,4,6,5495,2761,2734
Kentucky,Madison County,4,7,5389,2675,2714
Kentucky,Madison County,4,8,5343,2680,2663
Kentucky,Madison County,4,9,5403,2672,2731
Kentucky,Madison County,4,10,5555,2701,2854
Kentucky,Madison County,4,11,5372,2567,2805
Kentucky,Madison County,4,12,4986,2387,2599
Kentucky,Madison County,4,13,4523,2205,2318
Kentucky,Madison County,4,14,3306,1539,1767
Kentucky,Madison County,4,15,2245,1007,1238
Kentucky,Madison County,4,16,1746,744,1002
Kentucky,Madison County,4,17,1229,492,737
Kentucky,Madison County,4,18,1119,329,790
Kentucky,Madison County,5,0,85394,41379,44015
Kentucky,Madison County,5,1,4952,2509,2443
Kentucky,Madison County,5,2,5118,2606,2512
Kentucky,Madison County,5,3,5077,2575,2502
Kentucky,Madison County,5,4,7556,3536,4020
Kentucky,Madison County,5,5,10702,5273,5429
Kentucky,Madison County,5,6,5216,2607,2609
Kentucky,Madison County,5,7,5358,2629,2729
Kentucky,Madison County,5,8,5347,2698,2649
Kentucky,Madison County,5,9,5516,2738,2778
Kentucky,Madison County,5,10,5450,2664,2786
Kentucky,Madison County,5,11,5430,2607,2823
Kentucky,Madison County,5,12,5018,2363,2655
Kentucky,Madison County,5,13,4548,2203,2345
Kentucky,Madison County,5,14,3571,1673,1898
Kentucky,Madison County,5,15,2362,1085,1277
Kentucky,Madison County,5,16,1742,745,997
Kentucky,Madison County,5,17,1275,501,774
Kentucky,Madison County,5,18,1156,367,789
Kentucky,Madison County,6,0,85934,41739,44195
Kentucky,Madison County,6,1,5036,2588,2448
Kentucky,Madison County,6,2,5140,2633,2507
Kentucky,Madison County,6,3,5099,2560,2539
Kentucky,Madison County,6,4,7474,3529,3945
Kentucky,Madison County,6,5,10815,5323,5492
Kentucky,Madison County,6,6,5021,2552,2469
Kentucky,Madison County,6,7,5334,2606,2728
Kentucky,Madison County,6,8,5381,2733,2648
Kentucky,Madison County,6,9,5523,2748,2775
Kentucky,Madison County,6,10,5409,2651,2758
Kentucky,Madison County,6,11,5519,2667,2852
Kentucky,Madison County,6,12,5063,2378,2685
Kentucky,Madison County,6,13,4535,2165,2370
Kentucky,Madison County,6,14,3740,1782,1958
Kentucky,Madison County,6,15,2566,1170,1396
Kentucky,Madison County,6,16,1774,766,1008
Kentucky,Madison County,6,17,1294,497,797
Kentucky,Madison County,6,18,1211,391,820
Kentucky,Madison County,7,0,87080,42209,44871
Kentucky,Madison County,7,1,5009,2528,2481
Kentucky,Madison County,7,2,5243,2681,2562
Kentucky,Madison County,7,3,5118,2595,2523
Kentucky,Madison County,7,4,7618,3547,4071
Kentucky,Madison County,7,5,11085,5434,5651
Kentucky,Madison County,7,6,5120,2627,2493
Kentucky,Madison County,7,7,5325,2590,2735
Kentucky,Madison County,7,8,5357,2712,2645
Kentucky,Madison County,7,9,5514,2748,2766
Kentucky,Madison County,7,10,5322,2596,2726
Kentucky,Madison County,7,11,5635,2745,2890
Kentucky,Madison County,7,12,5073,2399,2674
Kentucky,Madison County,7,13,4654,2220,2434
Kentucky,Madison County,7,14,3921,1837,2084
Kentucky,Madison County,7,15,2678,1241,1437
Kentucky,Madison County,7,16,1844,782,1062
Kentucky,Madison County,7,17,1316,521,795
Kentucky,Madison County,7,18,1248,406,842
Kentucky,Madison County,8,0,88212,42808,45404
Kentucky,Madison County,8,1,5084,2609,2475
Kentucky,Madison County,8,2,5252,2642,2610
Kentucky,Madison County,8,3,5194,2679,2515
Kentucky,Madison County,8,4,7768,3588,4180
Kentucky,Madison County,8,5,11150,5457,5693
Kentucky,Madison County,8,6,5403,2784,2619
Kentucky,Madison County,8,7,5129,2512,2617
Kentucky,Madison County,8,8,5457,2751,2706
Kentucky,Madison County,8,9,5455,2705,2750
Kentucky,Madison County,8,10,5375,2636,2739
Kentucky,Madison County,8,11,5660,2759,2901
Kentucky,Madison County,8,12,5175,2454,2721
Kentucky,Madison County,8,13,4708,2243,2465
Kentucky,Madison County,8,14,4044,1922,2122
Kentucky,Madison County,8,15,2848,1311,1537
Kentucky,Madison County,8,16,1914,818,1096
Kentucky,Madison County,8,17,1301,529,772
Kentucky,Madison County,8,18,1295,409,886
Kentucky,Madison County,9,0,89532,43469,46063
Kentucky,Madison County,9,1,5239,2698,2541
Kentucky,Madison County,9,2,5213,2623,2590
Kentucky,Madison County,9,3,5302,2742,2560
Kentucky,Madison County,9,4,7886,3659,4227
Kentucky,Madison County,9,5,11154,5459,5695
Kentucky,Madison County,9,6,5810,2986,2824
Kentucky,Madison County,9,7,5079,2472,2607
Kentucky,Madison County,9,8,5521,2753,2768
Kentucky,Madison County,9,9,5389,2695,2694
Kentucky,Madison County,9,10,5479,2700,2779
Kentucky,Madison County,9,11,5598,2693,2905
Kentucky,Madison County,9,12,5319,2571,2748
Kentucky,Madison County,9,13,4786,2249,2537
Kentucky,Madison County,9,14,4228,2009,2219
Kentucky,Madison County,9,15,2943,1351,1592
Kentucky,Madison County,9,16,1929,824,1105
Kentucky,Madison County,9,17,1330,559,771
Kentucky,Madison County,9,18,1327,426,901
Kentucky,Madison County,10,0,91170,44322,46848
Kentucky,Madison County,10,1,5190,2675,2515
Kentucky,Madison County,10,2,5243,2652,2591
Kentucky,Madison County,10,3,5404,2734,2670
Kentucky,Madison County,10,4,8068,3762,4306
Kentucky,Madison County,10,5,11382,5581,5801
Kentucky,Madison County,10,6,6139,3184,2955
Kentucky,Madison County,10,7,5026,2412,2614
Kentucky,Madison County,10,8,5499,2728,2771
Kentucky,Madison County,10,9,5463,2745,2718
Kentucky,Madison County,10,10,5656,2806,2850
Kentucky,Madison County,10,11,5476,2677,2799
Kentucky,Madison County,10,12,5480,2643,2837
Kentucky,Madison County,10,13,4861,2270,2591
Kentucky,Madison County,10,14,4291,2028,2263
Kentucky,Madison County,10,15,3240,1501,1739
Kentucky,Madison County,10,16,2024,897,1127
Kentucky,Madison County,10,17,1330,556,774
Kentucky,Madison County,10,18,1398,471,927
Kentucky,Madison County,11,0,92107,44727,47380
Kentucky,Madison County,11,1,5167,2650,2517
Kentucky,Madison County,11,2,5316,2680,2636
Kentucky,Madison County,11,3,5391,2743,2648
Kentucky,Madison County,11,4,8074,3759,4315
Kentucky,Madison County,11,5,11321,5546,5775
Kentucky,Madison County,11,6,6468,3353,3115
Kentucky,Madison County,11,7,4954,2443,2511
Kentucky,Madison County,11,8,5570,2709,2861
Kentucky,Madison County,11,9,5482,2738,2744
Kentucky,Madison County,11,10,5710,2818,2892
Kentucky,Madison County,11,11,5471,2673,2798
Kentucky,Madison County,11,12,5494,2642,2852
Kentucky,Madison County,11,13,4994,2325,2669
Kentucky,Madison County,11,14,4320,2031,2289
Kentucky,Madison County,11,15,3397,1586,1811
Kentucky,Madison County,11,16,2193,968,1225
Kentucky,Madison County,11,17,1381,580,801
Kentucky,Madison County,11,18,1404,483,921
Kentucky,Madison County,12,0,92987,45127,47860
Kentucky,Madison County,12,1,5227,2693,2534
Kentucky,Madison County,12,2,5281,2630,2651
Kentucky,Madison County,12,3,5503,2784,2719
Kentucky,Madison County,12,4,7994,3745,4249
Kentucky,Madison County,12,5,11274,5521,5753
Kentucky,Madison County,12,6,6620,3395,3225
Kentucky,Madison County,12,7,5070,2560,2510
Kentucky,Madison County,12,8,5530,2676,2854
Kentucky,Madison County,12,9,5570,2796,2774
Kentucky,Madison County,12,10,5654,2758,2896
Kentucky,Madison County,12,11,5401,2626,2775
Kentucky,Madison County,12,12,5623,2706,2917
Kentucky,Madison County,12,13,5046,2358,2688
Kentucky,Madison County,12,14,4461,2112,2349
Kentucky,Madison County,12,15,3557,1628,1929
Kentucky,Madison County,12,16,2309,1041,1268
Kentucky,Madison County,12,17,1449,599,850
Kentucky,Madison County,12,18,1418,499,919
Kentucky,Magoffin County,1,0,13333,6676,6657
Kentucky,Magoffin County,1,1,803,423,380
Kentucky,Magoffin County,1,2,924,490,434
Kentucky,Magoffin County,1,3,928,477,451
Kentucky,Magoffin County,1,4,925,493,432
Kentucky,Magoffin County,1,5,734,374,360
Kentucky,Magoffin County,1,6,752,368,384
Kentucky,Magoffin County,1,7,876,434,442
Kentucky,Magoffin County,1,8,908,458,450
Kentucky,Magoffin County,1,9,986,492,494
Kentucky,Magoffin County,1,10,1058,545,513
Kentucky,Magoffin County,1,11,1000,485,515
Kentucky,Magoffin County,1,12,941,473,468
Kentucky,Magoffin County,1,13,777,367,410
Kentucky,Magoffin County,1,14,599,296,303
Kentucky,Magoffin County,1,15,473,213,260
Kentucky,Magoffin County,1,16,298,152,146
Kentucky,Magoffin County,1,17,195,77,118
Kentucky,Magoffin County,1,18,156,59,97
Kentucky,Magoffin County,2,0,13333,6676,6657
Kentucky,Magoffin County,2,1,803,423,380
Kentucky,Magoffin County,2,2,924,490,434
Kentucky,Magoffin County,2,3,928,477,451
Kentucky,Magoffin County,2,4,925,493,432
Kentucky,Magoffin County,2,5,734,374,360
Kentucky,Magoffin County,2,6,752,368,384
Kentucky,Magoffin County,2,7,876,434,442
Kentucky,Magoffin County,2,8,908,458,450
Kentucky,Magoffin County,2,9,986,492,494
Kentucky,Magoffin County,2,10,1058,545,513
Kentucky,Magoffin County,2,11,1000,485,515
Kentucky,Magoffin County,2,12,941,473,468
Kentucky,Magoffin County,2,13,777,367,410
Kentucky,Magoffin County,2,14,599,296,303
Kentucky,Magoffin County,2,15,473,213,260
Kentucky,Magoffin County,2,16,298,152,146
Kentucky,Magoffin County,2,17,195,77,118
Kentucky,Magoffin County,2,18,156,59,97
Kentucky,Magoffin County,3,0,13306,6666,6640
Kentucky,Magoffin County,3,1,785,413,372
Kentucky,Magoffin County,3,2,912,480,432
Kentucky,Magoffin County,3,3,931,481,450
Kentucky,Magoffin County,3,4,906,484,422
Kentucky,Magoffin County,3,5,747,380,367
Kentucky,Magoffin County,3,6,749,369,380
Kentucky,Magoffin County,3,7,873,436,437
Kentucky,Magoffin County,3,8,899,451,448
Kentucky,Magoffin County,3,9,984,490,494
Kentucky,Magoffin County,3,10,1059,547,512
Kentucky,Magoffin County,3,11,1009,494,515
Kentucky,Magoffin County,3,12,941,466,475
Kentucky,Magoffin County,3,13,782,377,405
Kentucky,Magoffin County,3,14,600,292,308
Kentucky,Magoffin County,3,15,476,216,260
Kentucky,Magoffin County,3,16,298,151,147
Kentucky,Magoffin County,3,17,199,80,119
Kentucky,Magoffin County,3,18,156,59,97
Kentucky,Magoffin County,4,0,13220,6607,6613
Kentucky,Magoffin County,4,1,760,403,357
Kentucky,Magoffin County,4,2,880,453,427
Kentucky,Magoffin County,4,3,928,480,448
Kentucky,Magoffin County,4,4,839,446,393
Kentucky,Magoffin County,4,5,787,398,389
Kentucky,Magoffin County,4,6,733,371,362
Kentucky,Magoffin County,4,7,852,432,420
Kentucky,Magoffin County,4,8,861,427,434
Kentucky,Magoffin County,4,9,981,480,501
Kentucky,Magoffin County,4,10,1031,534,497
Kentucky,Magoffin County,4,11,1043,520,523
Kentucky,Magoffin County,4,12,935,443,492
Kentucky,Magoffin County,4,13,822,411,411
Kentucky,Magoffin County,4,14,596,284,312
Kentucky,Magoffin County,4,15,501,226,275
Kentucky,Magoffin County,4,16,305,154,151
Kentucky,Magoffin County,4,17,202,80,122
Kentucky,Magoffin County,4,18,164,65,99
Kentucky,Magoffin County,5,0,13061,6551,6510
Kentucky,Magoffin County,5,1,751,399,352
Kentucky,Magoffin County,5,2,870,454,416
Kentucky,Magoffin County,5,3,911,466,445
Kentucky,Magoffin County,5,4,801,427,374
Kentucky,Magoffin County,5,5,783,399,384
Kentucky,Magoffin County,5,6,727,358,369
Kentucky,Magoffin County,5,7,786,414,372
Kentucky,Magoffin County,5,8,854,416,438
Kentucky,Magoffin County,5,9,950,470,480
Kentucky,Magoffin County,5,10,997,520,477
Kentucky,Magoffin County,5,11,1051,539,512
Kentucky,Magoffin County,5,12,940,443,497
Kentucky,Magoffin County,5,13,808,405,403
Kentucky,Magoffin County,5,14,624,302,322
Kentucky,Magoffin County,5,15,509,227,282
Kentucky,Magoffin County,5,16,331,161,170
Kentucky,Magoffin County,5,17,195,82,113
Kentucky,Magoffin County,5,18,173,69,104
Kentucky,Magoffin County,6,0,12941,6500,6441
Kentucky,Magoffin County,6,1,756,409,347
Kentucky,Magoffin County,6,2,817,430,387
Kentucky,Magoffin County,6,3,886,467,419
Kentucky,Magoffin County,6,4,790,416,374
Kentucky,Magoffin County,6,5,815,421,394
Kentucky,Magoffin County,6,6,721,349,372
Kentucky,Magoffin County,6,7,740,380,360
Kentucky,Magoffin County,6,8,842,416,426
Kentucky,Magoffin County,6,9,919,466,453
Kentucky,Magoffin County,6,10,993,510,483
Kentucky,Magoffin County,6,11,1023,517,506
Kentucky,Magoffin County,6,12,960,466,494
Kentucky,Magoffin County,6,13,811,401,410
Kentucky,Magoffin County,6,14,641,304,337
Kentucky,Magoffin County,6,15,508,233,275
Kentucky,Magoffin County,6,16,347,162,185
Kentucky,Magoffin County,6,17,198,82,116
Kentucky,Magoffin County,6,18,174,71,103
Kentucky,Magoffin County,7,0,12980,6516,6464
Kentucky,Magoffin County,7,1,806,438,368
Kentucky,Magoffin County,7,2,801,407,394
Kentucky,Magoffin County,7,3,882,464,418
Kentucky,Magoffin County,7,4,785,412,373
Kentucky,Magoffin County,7,5,813,431,382
Kentucky,Magoffin County,7,6,722,362,360
Kentucky,Magoffin County,7,7,705,357,348
Kentucky,Magoffin County,7,8,845,412,433
Kentucky,Magoffin County,7,9,897,460,437
Kentucky,Magoffin County,7,10,974,491,483
Kentucky,Magoffin County,7,11,991,496,495
Kentucky,Magoffin County,7,12,985,490,495
Kentucky,Magoffin County,7,13,852,419,433
Kentucky,Magoffin County,7,14,664,311,353
Kentucky,Magoffin County,7,15,508,242,266
Kentucky,Magoffin County,7,16,364,164,200
Kentucky,Magoffin County,7,17,212,90,122
Kentucky,Magoffin County,7,18,174,70,104
Kentucky,Magoffin County,8,0,12784,6421,6363
Kentucky,Magoffin County,8,1,785,427,358
Kentucky,Magoffin County,8,2,765,398,367
Kentucky,Magoffin County,8,3,851,437,414
Kentucky,Magoffin County,8,4,776,401,375
Kentucky,Magoffin County,8,5,777,420,357
Kentucky,Magoffin County,8,6,727,365,362
Kentucky,Magoffin County,8,7,703,355,348
Kentucky,Magoffin County,8,8,807,389,418
Kentucky,Magoffin County,8,9,866,440,426
Kentucky,Magoffin County,8,10,932,474,458
Kentucky,Magoffin County,8,11,992,505,487
Kentucky,Magoffin County,8,12,963,468,495
Kentucky,Magoffin County,8,13,876,431,445
Kentucky,Magoffin County,8,14,692,336,356
Kentucky,Magoffin County,8,15,515,242,273
Kentucky,Magoffin County,8,16,369,169,200
Kentucky,Magoffin County,8,17,208,91,117
Kentucky,Magoffin County,8,18,180,73,107
Kentucky,Magoffin County,9,0,12668,6340,6328
Kentucky,Magoffin County,9,1,783,424,359
Kentucky,Magoffin County,9,2,753,392,361
Kentucky,Magoffin County,9,3,830,410,420
Kentucky,Magoffin County,9,4,767,393,374
Kentucky,Magoffin County,9,5,692,370,322
Kentucky,Magoffin County,9,6,784,390,394
Kentucky,Magoffin County,9,7,676,344,332
Kentucky,Magoffin County,9,8,782,391,391
Kentucky,Magoffin County,9,9,840,419,421
Kentucky,Magoffin County,9,10,906,454,452
Kentucky,Magoffin County,9,11,952,490,462
Kentucky,Magoffin County,9,12,987,492,495
Kentucky,Magoffin County,9,13,890,417,473
Kentucky,Magoffin County,9,14,718,364,354
Kentucky,Magoffin County,9,15,514,235,279
Kentucky,Magoffin County,9,16,398,180,218
Kentucky,Magoffin County,9,17,211,95,116
Kentucky,Magoffin County,9,18,185,80,105
Kentucky,Magoffin County,10,0,12519,6255,6264
Kentucky,Magoffin County,10,1,779,424,355
Kentucky,Magoffin County,10,2,738,380,358
Kentucky,Magoffin County,10,3,804,402,402
Kentucky,Magoffin County,10,4,756,393,363
Kentucky,Magoffin County,10,5,645,340,305
Kentucky,Magoffin County,10,6,816,400,416
Kentucky,Magoffin County,10,7,660,320,340
Kentucky,Magoffin County,10,8,744,382,362
Kentucky,Magoffin County,10,9,812,398,414
Kentucky,Magoffin County,10,10,887,451,436
Kentucky,Magoffin County,10,11,918,475,443
Kentucky,Magoffin County,10,12,984,501,483
Kentucky,Magoffin County,10,13,900,419,481
Kentucky,Magoffin County,10,14,724,361,363
Kentucky,Magoffin County,10,15,532,247,285
Kentucky,Magoffin County,10,16,396,174,222
Kentucky,Magoffin County,10,17,234,101,133
Kentucky,Magoffin County,10,18,190,87,103
Kentucky,Magoffin County,11,0,12323,6160,6163
Kentucky,Magoffin County,11,1,726,386,340
Kentucky,Magoffin County,11,2,746,396,350
Kentucky,Magoffin County,11,3,794,399,395
Kentucky,Magoffin County,11,4,751,394,357
Kentucky,Magoffin County,11,5,607,309,298
Kentucky,Magoffin County,11,6,821,421,400
Kentucky,Magoffin County,11,7,655,321,334
Kentucky,Magoffin County,11,8,685,342,343
Kentucky,Magoffin County,11,9,799,388,411
Kentucky,Magoffin County,11,10,867,457,410
Kentucky,Magoffin County,11,11,893,449,444
Kentucky,Magoffin County,11,12,956,476,480
Kentucky,Magoffin County,11,13,907,441,466
Kentucky,Magoffin County,11,14,733,360,373
Kentucky,Magoffin County,11,15,559,251,308
Kentucky,Magoffin County,11,16,386,172,214
Kentucky,Magoffin County,11,17,252,106,146
Kentucky,Magoffin County,11,18,186,92,94
Kentucky,Magoffin County,12,0,12161,6090,6071
Kentucky,Magoffin County,12,1,690,364,326
Kentucky,Magoffin County,12,2,784,426,358
Kentucky,Magoffin County,12,3,781,384,397
Kentucky,Magoffin County,12,4,720,380,340
Kentucky,Magoffin County,12,5,608,307,301
Kentucky,Magoffin County,12,6,783,412,371
Kentucky,Magoffin County,12,7,665,335,330
Kentucky,Magoffin County,12,8,630,309,321
Kentucky,Magoffin County,12,9,789,385,404
Kentucky,Magoffin County,12,10,841,441,400
Kentucky,Magoffin County,12,11,870,439,431
Kentucky,Magoffin County,12,12,913,446,467
Kentucky,Magoffin County,12,13,925,459,466
Kentucky,Magoffin County,12,14,754,371,383
Kentucky,Magoffin County,12,15,580,257,323
Kentucky,Magoffin County,12,16,395,184,211
Kentucky,Magoffin County,12,17,253,103,150
Kentucky,Magoffin County,12,18,180,88,92
Kentucky,Marion County,1,0,19820,10242,9578
Kentucky,Marion County,1,1,1322,666,656
Kentucky,Marion County,1,2,1312,646,666
Kentucky,Marion County,1,3,1374,716,658
Kentucky,Marion County,1,4,1316,683,633
Kentucky,Marion County,1,5,1076,583,493
Kentucky,Marion County,1,6,1346,781,565
Kentucky,Marion County,1,7,1438,854,584
Kentucky,Marion County,1,8,1290,714,576
Kentucky,Marion County,1,9,1405,741,664
Kentucky,Marion County,1,10,1580,853,727
Kentucky,Marion County,1,11,1445,728,717
Kentucky,Marion County,1,12,1207,626,581
Kentucky,Marion County,1,13,1129,559,570
Kentucky,Marion County,1,14,815,410,405
Kentucky,Marion County,1,15,572,261,311
Kentucky,Marion County,1,16,436,176,260
Kentucky,Marion County,1,17,390,137,253
Kentucky,Marion County,1,18,367,108,259
Kentucky,Marion County,2,0,19835,10250,9585
Kentucky,Marion County,2,1,1325,668,657
Kentucky,Marion County,2,2,1313,647,666
Kentucky,Marion County,2,3,1374,716,658
Kentucky,Marion County,2,4,1316,683,633
Kentucky,Marion County,2,5,1075,583,492
Kentucky,Marion County,2,6,1346,781,565
Kentucky,Marion County,2,7,1440,854,586
Kentucky,Marion County,2,8,1291,715,576
Kentucky,Marion County,2,9,1406,742,664
Kentucky,Marion County,2,10,1582,854,728
