Area,AreaName,Year,AgeGroup,Total,Male,Female
105,Hoonah-Angoon Census Area,2011,17,21,14,7
105,Hoonah-Angoon Census Area,2011,18,23,7,16
110,Juneau City and Borough,2011,0,32345,16486,15859
110,Juneau City and Borough,2011,1,2043,1028,1015
110,Juneau City and Borough,2011,2,2005,1021,984
110,Juneau City and Borough,2011,3,2047,1049,998
110,Juneau City and Borough,2011,4,2170,1150,1020
110,Juneau City and Borough,2011,5,1993,1013,980
110,Juneau City and Borough,2011,6,2538,1301,1237
110,Juneau City and Borough,2011,7,2158,1132,1026
110,Juneau City and Borough,2011,8,2038,1048,990
110,Juneau City and Borough,2011,9,2286,1174,1112
110,Juneau City and Borough,2011,10,2589,1331,1258
110,Juneau City and Borough,2011,11,2909,1498,1411
110,Juneau City and Borough,2011,12,2622,1296,1326
110,Juneau City and Borough,2011,13,2104,1124,980
110,Juneau City and Borough,2011,14,1140,559,581
110,Juneau City and Borough,2011,15,721,370,351
110,Juneau City and Borough,2011,16,400,171,229
110,Juneau City and Borough,2011,17,312,130,182
110,Juneau City and Borough,2011,18,270,91,179
122,Kenai Peninsula Borough,2011,0,56512,29594,26918
122,Kenai Peninsula Borough,2011,1,3582,1786,1796
122,Kenai Peninsula Borough,2011,2,3490,1789,1701
122,Kenai Peninsula Borough,2011,3,3773,1894,1879
122,Kenai Peninsula Borough,2011,4,3831,2048,1783
122,Kenai Peninsula Borough,2011,5,3156,1783,1373
122,Kenai Peninsula Borough,2011,6,3390,1883,1507
122,Kenai Peninsula Borough,2011,7,3172,1646,1526
122,Kenai Peninsula Borough,2011,8,3194,1685,1509
122,Kenai Peninsula Borough,2011,9,3590,1892,1698
122,Kenai Peninsula Borough,2011,10,4080,2111,1969
122,Kenai Peninsula Borough,2011,11,5102,2612,2490
122,Kenai Peninsula Borough,2011,12,5289,2749,2540
122,Kenai Peninsula Borough,2011,13,4138,2217,1921
122,Kenai Peninsula Borough,2011,14,2719,1497,1222
122,Kenai Peninsula Borough,2011,15,1613,891,722
122,Kenai Peninsula Borough,2011,16,1104,556,548
122,Kenai Peninsula Borough,2011,17,696,332,364
122,Kenai Peninsula Borough,2011,18,593,223,370
130,Ketchikan Gateway Borough,2011,0,13732,7034,6698
130,Ketchikan Gateway Borough,2011,1,938,456,482
130,Ketchikan Gateway Borough,2011,2,849,452,397
130,Ketchikan Gateway Borough,2011,3,871,448,423
130,Ketchikan Gateway Borough,2011,4,912,485,427
130,Ketchikan Gateway Borough,2011,5,869,464,405
130,Ketchikan Gateway Borough,2011,6,1007,523,484
130,Ketchikan Gateway Borough,2011,7,874,463,411
130,Ketchikan Gateway Borough,2011,8,774,378,396
130,Ketchikan Gateway Borough,2011,9,946,470,476
130,Ketchikan Gateway Borough,2011,10,1028,532,496
130,Ketchikan Gateway Borough,2011,11,1155,602,553
130,Ketchikan Gateway Borough,2011,12,1130,569,561
130,Ketchikan Gateway Borough,2011,13,921,487,434
130,Ketchikan Gateway Borough,2011,14,544,276,268
130,Ketchikan Gateway Borough,2011,15,367,193,174
130,Ketchikan Gateway Borough,2011,16,196,92,104
130,Ketchikan Gateway Borough,2011,17,193,91,102
130,Ketchikan Gateway Borough,2011,18,158,53,105
150,Kodiak Island Borough,2011,0,13837,7308,6529
150,Kodiak Island Borough,2011,1,1211,633,578
150,Kodiak Island Borough,2011,2,990,493,497
150,Kodiak Island Borough,2011,3,1092,575,517
150,Kodiak Island Borough,2011,4,980,525,455
150,Kodiak Island Borough,2011,5,1010,582,428
150,Kodiak Island Borough,2011,6,1081,609,472
150,Kodiak Island Borough,2011,7,1059,525,534
150,Kodiak Island Borough,2011,8,819,449,370
150,Kodiak Island Borough,2011,9,885,442,443
150,Kodiak Island Borough,2011,10,1028,538,490
150,Kodiak Island Borough,2011,11,1087,593,494
150,Kodiak Island Borough,2011,12,917,503,414
150,Kodiak Island Borough,2011,13,677,347,330
150,Kodiak Island Borough,2011,14,424,217,207
150,Kodiak Island Borough,2011,15,261,135,126
150,Kodiak Island Borough,2011,16,148,69,79
150,Kodiak Island Borough,2011,17,87,37,50
150,Kodiak Island Borough,2011,18,81,36,45
158,Kusilvak Census Area,2011,0,7675,4016,3659
158,Kusilvak Census Area,2011,1,942,498,444
158,Kusilvak Census Area,2011,2,844,436,408
158,Kusilvak Census Area,2011,3,888,460,428
158,Kusilvak Census Area,2011,4,800,403,397
158,Kusilvak Census Area,2011,5,738,411,327
158,Kusilvak Census Area,2011,6,559,275,284
158,Kusilvak Census Area,2011,7,378,204,174
158,Kusilvak Census Area,2011,8,387,212,175
158,Kusilvak Census Area,2011,9,387,196,191
158,Kusilvak Census Area,2011,10,410,221,189
158,Kusilvak Census Area,2011,11,389,212,177
158,Kusilvak Census Area,2011,12,290,160,130
158,Kusilvak Census Area,2011,13,246,129,117
158,Kusilvak Census Area,2011,14,156,88,68
158,Kusilvak Census Area,2011,15,93,42,51
158,Kusilvak Census Area,2011,16,82,36,46
158,Kusilvak Census Area,2011,17,39,16,23
158,Kusilvak Census Area,2011,18,47,17,30
164,Lake and Peninsula Borough,2011,0,1677,900,777
164,Lake and Peninsula Borough,2011,1,148,76,72
164,Lake and Peninsula Borough,2011,2,127,68,59
164,Lake and Peninsula Borough,2011,3,117,51,66
164,Lake and Peninsula Borough,2011,4,143,81,62
164,Lake and Peninsula Borough,2011,5,140,69,71
164,Lake and Peninsula Borough,2011,6,121,59,62
164,Lake and Peninsula Borough,2011,7,116,66,50
164,Lake and Peninsula Borough,2011,8,96,52,44
164,Lake and Peninsula Borough,2011,9,66,38,28
164,Lake and Peninsula Borough,2011,10,133,76,57
164,Lake and Peninsula Borough,2011,11,142,82,60
164,Lake and Peninsula Borough,2011,12,119,70,49
164,Lake and Peninsula Borough,2011,13,70,35,35
164,Lake and Peninsula Borough,2011,14,61,35,26
164,Lake and Peninsula Borough,2011,15,37,19,18
164,Lake and Peninsula Borough,2011,16,14,9,5
164,Lake and Peninsula Borough,2011,17,14,11,3
164,Lake and Peninsula Borough,2011,18,13,3,10
170,Matanuska-Susitna Borough,2011,0,91712,47325,44387
170,Matanuska-Susitna Borough,2011,1,7015,3618,3397
170,Matanuska-Susitna Borough,2011,2,7431,3852,3579
170,Matanuska-Susitna Borough,2011,3,7318,3765,3553
170,Matanuska-Susitna Borough,2011,4,7098,3697,3401
170,Matanuska-Susitna Borough,2011,5,5212,2808,2404
170,Matanuska-Susitna Borough,2011,6,5948,3013,2935
170,Matanuska-Susitna Borough,2011,7,6106,3072,3034
170,Matanuska-Susitna Borough,2011,8,5810,2964,2846
170,Matanuska-Susitna Borough,2011,9,6361,3264,3097
170,Matanuska-Susitna Borough,2011,10,6837,3556,3281
170,Matanuska-Susitna Borough,2011,11,7411,3866,3545
170,Matanuska-Susitna Borough,2011,12,6614,3468,3146
170,Matanuska-Susitna Borough,2011,13,4939,2562,2377
170,Matanuska-Susitna Borough,2011,14,3046,1590,1456
170,Matanuska-Susitna Borough,2011,15,1991,1069,922
170,Matanuska-Susitna Borough,2011,16,1191,583,608
170,Matanuska-Susitna Borough,2011,17,779,372,407
170,Matanuska-Susitna Borough,2011,18,605,206,399
180,Nome Census Area,2011,0,9712,5189,4523
180,Nome Census Area,2011,1,1067,562,505
180,Nome Census Area,2011,2,927,470,457
180,Nome Census Area,2011,3,891,473,418
180,Nome Census Area,2011,4,819,435,384
180,Nome Census Area,2011,5,774,409,365
